# time	irf	simulation
2.074145683829999953e+01	2.000000000000000000e+00	7.330000000000000000e+02
2.076588729399999878e+01	1.000000000000000000e+00	7.090000000000000000e+02
2.079031774959999979e+01	0.000000000000000000e+00	7.780000000000000000e+02
2.081474820520000080e+01	0.000000000000000000e+00	7.120000000000000000e+02
2.083917866090000004e+01	2.000000000000000000e+00	7.100000000000000000e+02
2.086360911650000105e+01	0.000000000000000000e+00	7.020000000000000000e+02
2.088803957220000029e+01	1.000000000000000000e+00	7.210000000000000000e+02
2.091247002780000130e+01	1.000000000000000000e+00	6.900000000000000000e+02
2.093690048339999876e+01	3.000000000000000000e+00	6.830000000000000000e+02
2.096133093910000156e+01	1.000000000000000000e+00	6.890000000000000000e+02
2.098576139469999902e+01	1.000000000000000000e+00	6.760000000000000000e+02
2.101019185039999826e+01	1.000000000000000000e+00	6.770000000000000000e+02
2.103462230599999927e+01	1.000000000000000000e+00	6.250000000000000000e+02
2.105905276160000028e+01	0.000000000000000000e+00	6.910000000000000000e+02
2.108348321729999952e+01	1.000000000000000000e+00	6.640000000000000000e+02
2.110791367290000053e+01	1.000000000000000000e+00	6.120000000000000000e+02
2.113234412859999978e+01	0.000000000000000000e+00	6.790000000000000000e+02
2.115677458420000079e+01	3.000000000000000000e+00	6.540000000000000000e+02
2.118120503979999825e+01	1.000000000000000000e+00	7.130000000000000000e+02
2.120563549550000104e+01	2.000000000000000000e+00	6.460000000000000000e+02
2.123006595109999850e+01	1.000000000000000000e+00	7.030000000000000000e+02
2.125449640680000130e+01	0.000000000000000000e+00	6.400000000000000000e+02
2.127892686239999875e+01	1.000000000000000000e+00	6.450000000000000000e+02
2.130335731799999976e+01	2.000000000000000000e+00	6.200000000000000000e+02
2.132778777369999901e+01	2.000000000000000000e+00	6.380000000000000000e+02
2.135221822930000002e+01	2.000000000000000000e+00	6.440000000000000000e+02
2.137664868499999926e+01	0.000000000000000000e+00	6.630000000000000000e+02
2.140107914060000027e+01	0.000000000000000000e+00	5.900000000000000000e+02
2.142550959620000128e+01	2.000000000000000000e+00	6.220000000000000000e+02
2.144994005190000053e+01	2.000000000000000000e+00	6.180000000000000000e+02
2.147437050750000154e+01	2.000000000000000000e+00	5.950000000000000000e+02
2.149880096320000078e+01	2.000000000000000000e+00	5.980000000000000000e+02
2.152323141879999824e+01	2.000000000000000000e+00	5.840000000000000000e+02
2.154766187439999925e+01	3.000000000000000000e+00	5.610000000000000000e+02
2.157209233009999849e+01	0.000000000000000000e+00	5.860000000000000000e+02
2.159652278569999950e+01	0.000000000000000000e+00	6.050000000000000000e+02
2.162095324139999875e+01	0.000000000000000000e+00	5.890000000000000000e+02
2.164538369699999976e+01	0.000000000000000000e+00	6.150000000000000000e+02
2.166981415260000077e+01	2.000000000000000000e+00	5.820000000000000000e+02
2.169424460830000001e+01	1.000000000000000000e+00	5.900000000000000000e+02
2.171867506390000102e+01	1.000000000000000000e+00	5.730000000000000000e+02
2.174310551960000026e+01	0.000000000000000000e+00	5.380000000000000000e+02
2.176753597520000127e+01	3.000000000000000000e+00	5.930000000000000000e+02
2.179196643079999873e+01	0.000000000000000000e+00	5.630000000000000000e+02
2.181639688650000153e+01	0.000000000000000000e+00	5.860000000000000000e+02
2.184082734209999899e+01	1.000000000000000000e+00	5.440000000000000000e+02
2.186525779779999823e+01	1.000000000000000000e+00	5.690000000000000000e+02
2.188968825339999924e+01	1.000000000000000000e+00	5.280000000000000000e+02
2.191411870900000025e+01	0.000000000000000000e+00	5.110000000000000000e+02
2.193854916469999949e+01	0.000000000000000000e+00	5.320000000000000000e+02
2.196297962030000051e+01	2.000000000000000000e+00	5.320000000000000000e+02
2.198741007599999975e+01	1.000000000000000000e+00	5.320000000000000000e+02
2.201184053160000076e+01	0.000000000000000000e+00	5.190000000000000000e+02
2.203627098720000177e+01	2.000000000000000000e+00	5.250000000000000000e+02
2.206070144290000101e+01	0.000000000000000000e+00	5.260000000000000000e+02
2.208513189849999847e+01	0.000000000000000000e+00	5.460000000000000000e+02
2.210956235420000127e+01	0.000000000000000000e+00	5.660000000000000000e+02
2.213399280979999872e+01	2.000000000000000000e+00	5.330000000000000000e+02
2.215842326539999974e+01	1.000000000000000000e+00	5.320000000000000000e+02
2.218285372109999898e+01	1.000000000000000000e+00	4.720000000000000000e+02
2.220728417669999999e+01	2.000000000000000000e+00	4.710000000000000000e+02
2.223171463239999923e+01	3.000000000000000000e+00	4.820000000000000000e+02
2.225614508800000024e+01	2.000000000000000000e+00	5.340000000000000000e+02
2.228057554360000125e+01	0.000000000000000000e+00	5.170000000000000000e+02
2.230500599930000050e+01	2.000000000000000000e+00	4.690000000000000000e+02
2.232943645490000151e+01	2.000000000000000000e+00	4.870000000000000000e+02
2.235386691060000075e+01	1.000000000000000000e+00	4.510000000000000000e+02
2.237829736620000176e+01	0.000000000000000000e+00	5.140000000000000000e+02
2.240272782179999922e+01	1.000000000000000000e+00	4.790000000000000000e+02
2.242715827749999846e+01	0.000000000000000000e+00	4.460000000000000000e+02
2.245158873309999947e+01	1.000000000000000000e+00	4.550000000000000000e+02
2.247601918879999872e+01	1.000000000000000000e+00	4.840000000000000000e+02
2.250044964439999973e+01	0.000000000000000000e+00	4.810000000000000000e+02
2.252488010000000074e+01	1.000000000000000000e+00	4.690000000000000000e+02
2.254931055569999998e+01	2.000000000000000000e+00	4.700000000000000000e+02
2.257374101130000099e+01	1.000000000000000000e+00	4.610000000000000000e+02
2.259817146700000023e+01	2.000000000000000000e+00	4.690000000000000000e+02
2.262260192260000125e+01	0.000000000000000000e+00	4.780000000000000000e+02
2.264703237819999870e+01	1.000000000000000000e+00	4.550000000000000000e+02
2.267146283390000150e+01	0.000000000000000000e+00	4.670000000000000000e+02
2.269589328949999896e+01	1.000000000000000000e+00	4.460000000000000000e+02
2.272032374520000175e+01	0.000000000000000000e+00	4.410000000000000000e+02
2.274475420079999921e+01	1.000000000000000000e+00	4.590000000000000000e+02
2.276918465640000022e+01	0.000000000000000000e+00	4.280000000000000000e+02
2.279361511209999946e+01	1.000000000000000000e+00	4.200000000000000000e+02
2.281804556770000048e+01	0.000000000000000000e+00	4.160000000000000000e+02
2.284247602339999972e+01	1.000000000000000000e+00	4.390000000000000000e+02
2.286690647900000073e+01	1.000000000000000000e+00	4.300000000000000000e+02
2.289133693460000174e+01	0.000000000000000000e+00	4.070000000000000000e+02
2.291576739030000098e+01	1.000000000000000000e+00	4.030000000000000000e+02
2.294019784589999844e+01	0.000000000000000000e+00	4.330000000000000000e+02
2.296462830160000124e+01	2.000000000000000000e+00	4.130000000000000000e+02
2.298905875719999869e+01	1.000000000000000000e+00	4.120000000000000000e+02
2.301348921279999971e+01	0.000000000000000000e+00	3.990000000000000000e+02
2.303791966849999895e+01	1.000000000000000000e+00	4.100000000000000000e+02
2.306235012409999996e+01	2.000000000000000000e+00	3.910000000000000000e+02
2.308678057979999920e+01	1.000000000000000000e+00	4.090000000000000000e+02
2.311121103540000021e+01	1.000000000000000000e+00	4.250000000000000000e+02
2.313564149100000122e+01	1.000000000000000000e+00	4.360000000000000000e+02
2.316007194670000047e+01	0.000000000000000000e+00	3.580000000000000000e+02
2.318450240230000148e+01	1.000000000000000000e+00	3.910000000000000000e+02
2.320893285800000072e+01	1.000000000000000000e+00	4.220000000000000000e+02
2.323336331360000173e+01	1.000000000000000000e+00	3.840000000000000000e+02
2.325779376919999919e+01	2.000000000000000000e+00	4.020000000000000000e+02
2.328222422489999843e+01	0.000000000000000000e+00	3.880000000000000000e+02
2.330665468049999944e+01	1.000000000000000000e+00	3.820000000000000000e+02
2.333108513619999869e+01	0.000000000000000000e+00	3.580000000000000000e+02
2.335551559179999970e+01	2.000000000000000000e+00	3.600000000000000000e+02
2.337994604740000071e+01	1.000000000000000000e+00	3.660000000000000000e+02
2.340437650309999995e+01	1.000000000000000000e+00	3.720000000000000000e+02
2.342880695870000096e+01	0.000000000000000000e+00	3.740000000000000000e+02
2.345323741440000020e+01	1.000000000000000000e+00	3.520000000000000000e+02
2.347766787000000122e+01	0.000000000000000000e+00	3.760000000000000000e+02
2.350209832559999867e+01	2.000000000000000000e+00	3.650000000000000000e+02
2.352652878130000147e+01	1.000000000000000000e+00	3.410000000000000000e+02
2.355095923689999893e+01	3.000000000000000000e+00	3.520000000000000000e+02
2.357538969260000172e+01	0.000000000000000000e+00	3.740000000000000000e+02
2.359982014819999918e+01	1.000000000000000000e+00	3.580000000000000000e+02
2.362425060380000019e+01	0.000000000000000000e+00	3.300000000000000000e+02
2.364868105949999944e+01	0.000000000000000000e+00	3.680000000000000000e+02
2.367311151510000045e+01	0.000000000000000000e+00	3.760000000000000000e+02
2.369754197079999969e+01	1.000000000000000000e+00	3.470000000000000000e+02
2.372197242640000070e+01	0.000000000000000000e+00	3.220000000000000000e+02
2.374640288200000171e+01	0.000000000000000000e+00	3.200000000000000000e+02
2.377083333770000095e+01	2.000000000000000000e+00	3.220000000000000000e+02
2.379526379329999841e+01	0.000000000000000000e+00	3.500000000000000000e+02
2.381969424900000121e+01	1.000000000000000000e+00	3.500000000000000000e+02
2.384412470459999867e+01	0.000000000000000000e+00	3.180000000000000000e+02
2.386855516019999968e+01	0.000000000000000000e+00	3.210000000000000000e+02
2.389298561589999892e+01	0.000000000000000000e+00	3.390000000000000000e+02
2.391741607149999993e+01	0.000000000000000000e+00	3.550000000000000000e+02
2.394184652719999917e+01	1.000000000000000000e+00	3.570000000000000000e+02
2.396627698280000018e+01	1.000000000000000000e+00	3.420000000000000000e+02
2.399070743840000119e+01	0.000000000000000000e+00	3.460000000000000000e+02
2.401513789410000044e+01	2.000000000000000000e+00	3.400000000000000000e+02
2.403956834970000145e+01	1.000000000000000000e+00	3.300000000000000000e+02
2.406399880540000069e+01	1.000000000000000000e+00	3.150000000000000000e+02
2.408842926100000170e+01	1.000000000000000000e+00	3.120000000000000000e+02
2.411285971659999916e+01	3.000000000000000000e+00	2.800000000000000000e+02
2.413729017229999840e+01	0.000000000000000000e+00	3.260000000000000000e+02
2.416172062789999941e+01	1.000000000000000000e+00	3.180000000000000000e+02
2.418615108359999866e+01	1.000000000000000000e+00	2.920000000000000000e+02
2.421058153919999967e+01	2.000000000000000000e+00	3.010000000000000000e+02
2.423501199480000068e+01	2.000000000000000000e+00	3.090000000000000000e+02
2.425944245049999992e+01	0.000000000000000000e+00	2.900000000000000000e+02
2.428387290610000093e+01	1.000000000000000000e+00	3.400000000000000000e+02
2.430830336180000018e+01	2.000000000000000000e+00	2.910000000000000000e+02
2.433273381740000119e+01	0.000000000000000000e+00	2.810000000000000000e+02
2.435716427299999864e+01	0.000000000000000000e+00	3.050000000000000000e+02
2.438159472870000144e+01	0.000000000000000000e+00	2.760000000000000000e+02
2.440602518429999890e+01	0.000000000000000000e+00	3.050000000000000000e+02
2.443045564000000169e+01	0.000000000000000000e+00	2.820000000000000000e+02
2.445488609559999915e+01	0.000000000000000000e+00	2.830000000000000000e+02
2.447931655120000016e+01	2.000000000000000000e+00	3.040000000000000000e+02
2.450374700689999941e+01	0.000000000000000000e+00	2.510000000000000000e+02
2.452817746250000042e+01	1.000000000000000000e+00	3.060000000000000000e+02
2.455260791819999966e+01	1.000000000000000000e+00	2.950000000000000000e+02
2.457703837380000067e+01	0.000000000000000000e+00	3.160000000000000000e+02
2.460146882940000168e+01	0.000000000000000000e+00	2.790000000000000000e+02
2.462589928510000092e+01	0.000000000000000000e+00	2.980000000000000000e+02
2.465032974069999838e+01	1.000000000000000000e+00	2.930000000000000000e+02
2.467476019640000118e+01	3.000000000000000000e+00	2.440000000000000000e+02
2.469919065199999864e+01	2.000000000000000000e+00	2.670000000000000000e+02
2.472362110759999965e+01	0.000000000000000000e+00	2.950000000000000000e+02
2.474805156329999889e+01	3.000000000000000000e+00	2.670000000000000000e+02
2.477248201889999990e+01	3.000000000000000000e+00	2.660000000000000000e+02
2.479691247459999914e+01	1.000000000000000000e+00	2.670000000000000000e+02
2.482134293020000015e+01	0.000000000000000000e+00	2.780000000000000000e+02
2.484577338580000117e+01	0.000000000000000000e+00	2.570000000000000000e+02
2.487020384150000041e+01	0.000000000000000000e+00	2.880000000000000000e+02
2.489463429710000142e+01	1.000000000000000000e+00	2.750000000000000000e+02
2.491906475280000066e+01	3.000000000000000000e+00	2.800000000000000000e+02
2.494349520840000167e+01	0.000000000000000000e+00	2.500000000000000000e+02
2.496792566399999913e+01	0.000000000000000000e+00	2.490000000000000000e+02
2.499235611969999837e+01	0.000000000000000000e+00	2.870000000000000000e+02
2.501678657529999938e+01	1.000000000000000000e+00	2.640000000000000000e+02
2.504121703099999863e+01	1.000000000000000000e+00	2.310000000000000000e+02
2.506564748659999964e+01	0.000000000000000000e+00	2.380000000000000000e+02
2.509007794220000065e+01	0.000000000000000000e+00	2.560000000000000000e+02
2.511450839789999989e+01	2.000000000000000000e+00	2.350000000000000000e+02
2.513893885350000090e+01	1.000000000000000000e+00	2.310000000000000000e+02
2.516336930920000015e+01	1.000000000000000000e+00	2.480000000000000000e+02
2.518779976480000116e+01	1.000000000000000000e+00	2.380000000000000000e+02
2.521223022039999861e+01	1.000000000000000000e+00	2.430000000000000000e+02
2.523666067610000141e+01	0.000000000000000000e+00	2.400000000000000000e+02
2.526109113169999887e+01	0.000000000000000000e+00	2.440000000000000000e+02
2.528552158740000166e+01	1.000000000000000000e+00	2.610000000000000000e+02
2.530995204299999912e+01	1.000000000000000000e+00	2.410000000000000000e+02
2.533438249860000013e+01	0.000000000000000000e+00	2.370000000000000000e+02
2.535881295429999938e+01	0.000000000000000000e+00	2.530000000000000000e+02
2.538324340990000039e+01	0.000000000000000000e+00	2.350000000000000000e+02
2.540767386559999963e+01	1.000000000000000000e+00	2.240000000000000000e+02
2.543210432120000064e+01	0.000000000000000000e+00	2.120000000000000000e+02
2.545653477680000165e+01	1.000000000000000000e+00	2.070000000000000000e+02
2.548096523250000089e+01	0.000000000000000000e+00	2.500000000000000000e+02
2.550539568809999835e+01	0.000000000000000000e+00	2.200000000000000000e+02
2.552982614380000115e+01	0.000000000000000000e+00	2.190000000000000000e+02
2.555425659939999861e+01	0.000000000000000000e+00	2.120000000000000000e+02
2.557868705499999962e+01	1.000000000000000000e+00	2.000000000000000000e+02
2.560311751069999886e+01	0.000000000000000000e+00	2.200000000000000000e+02
2.562754796629999987e+01	0.000000000000000000e+00	2.220000000000000000e+02
2.565197842199999911e+01	0.000000000000000000e+00	2.380000000000000000e+02
2.567640887760000012e+01	0.000000000000000000e+00	2.290000000000000000e+02
2.570083933320000114e+01	0.000000000000000000e+00	2.360000000000000000e+02
2.572526978890000038e+01	1.000000000000000000e+00	2.060000000000000000e+02
2.574970024450000139e+01	0.000000000000000000e+00	2.120000000000000000e+02
2.577413070020000063e+01	0.000000000000000000e+00	2.030000000000000000e+02
2.579856115580000164e+01	0.000000000000000000e+00	1.930000000000000000e+02
2.582299161139999910e+01	1.000000000000000000e+00	1.660000000000000000e+02
2.584742206709999834e+01	0.000000000000000000e+00	2.130000000000000000e+02
2.587185252269999935e+01	0.000000000000000000e+00	2.080000000000000000e+02
2.589628297839999860e+01	2.000000000000000000e+00	1.990000000000000000e+02
2.592071343399999961e+01	1.000000000000000000e+00	2.090000000000000000e+02
2.594514388960000062e+01	0.000000000000000000e+00	2.220000000000000000e+02
2.596957434529999986e+01	0.000000000000000000e+00	2.070000000000000000e+02
2.599400480090000087e+01	0.000000000000000000e+00	2.180000000000000000e+02
2.601843525660000012e+01	0.000000000000000000e+00	1.860000000000000000e+02
2.604286571220000113e+01	0.000000000000000000e+00	2.050000000000000000e+02
2.606729616779999859e+01	0.000000000000000000e+00	1.700000000000000000e+02
2.609172662350000138e+01	1.000000000000000000e+00	1.780000000000000000e+02
2.611615707909999884e+01	1.000000000000000000e+00	1.700000000000000000e+02
2.614058753480000163e+01	1.000000000000000000e+00	1.750000000000000000e+02
2.616501799039999909e+01	0.000000000000000000e+00	1.880000000000000000e+02
2.618944844600000010e+01	0.000000000000000000e+00	2.060000000000000000e+02
2.621387890169999935e+01	0.000000000000000000e+00	1.830000000000000000e+02
2.623830935730000036e+01	0.000000000000000000e+00	1.800000000000000000e+02
2.626273981299999960e+01	1.000000000000000000e+00	2.150000000000000000e+02
2.628717026860000061e+01	0.000000000000000000e+00	1.650000000000000000e+02
2.631160072420000162e+01	0.000000000000000000e+00	1.840000000000000000e+02
2.633603117990000086e+01	1.000000000000000000e+00	1.740000000000000000e+02
2.636046163549999832e+01	2.000000000000000000e+00	2.070000000000000000e+02
2.638489209120000112e+01	0.000000000000000000e+00	1.760000000000000000e+02
2.640932254679999858e+01	0.000000000000000000e+00	1.860000000000000000e+02
2.643375300239999959e+01	0.000000000000000000e+00	1.720000000000000000e+02
2.645818345809999883e+01	0.000000000000000000e+00	1.710000000000000000e+02
2.648261391369999984e+01	0.000000000000000000e+00	1.890000000000000000e+02
2.650704436939999908e+01	0.000000000000000000e+00	1.610000000000000000e+02
2.653147482500000010e+01	1.000000000000000000e+00	1.800000000000000000e+02
2.655590528060000111e+01	1.000000000000000000e+00	1.400000000000000000e+02
2.658033573630000035e+01	0.000000000000000000e+00	1.730000000000000000e+02
2.660476619190000136e+01	0.000000000000000000e+00	1.580000000000000000e+02
2.662919664760000060e+01	0.000000000000000000e+00	1.800000000000000000e+02
2.665362710320000161e+01	1.000000000000000000e+00	1.660000000000000000e+02
2.667805755879999907e+01	1.000000000000000000e+00	1.720000000000000000e+02
2.670248801449999831e+01	2.000000000000000000e+00	1.610000000000000000e+02
2.672691847009999933e+01	0.000000000000000000e+00	1.510000000000000000e+02
2.675134892579999857e+01	0.000000000000000000e+00	1.420000000000000000e+02
2.677577938139999958e+01	1.000000000000000000e+00	1.610000000000000000e+02
2.680020983700000059e+01	0.000000000000000000e+00	1.670000000000000000e+02
2.682464029269999983e+01	2.000000000000000000e+00	1.590000000000000000e+02
2.684907074830000084e+01	0.000000000000000000e+00	1.470000000000000000e+02
2.687350120400000009e+01	0.000000000000000000e+00	1.450000000000000000e+02
2.689793165960000110e+01	0.000000000000000000e+00	1.340000000000000000e+02
2.692236211519999856e+01	0.000000000000000000e+00	1.610000000000000000e+02
2.694679257090000135e+01	2.000000000000000000e+00	1.610000000000000000e+02
2.697122302649999881e+01	2.000000000000000000e+00	1.380000000000000000e+02
2.699565348220000160e+01	0.000000000000000000e+00	1.550000000000000000e+02
2.702008393779999906e+01	0.000000000000000000e+00	1.550000000000000000e+02
2.704451439340000007e+01	0.000000000000000000e+00	1.490000000000000000e+02
2.706894484909999932e+01	2.000000000000000000e+00	1.410000000000000000e+02
2.709337530470000033e+01	2.000000000000000000e+00	1.790000000000000000e+02
2.711780576039999957e+01	1.000000000000000000e+00	1.780000000000000000e+02
2.714223621600000058e+01	0.000000000000000000e+00	1.550000000000000000e+02
2.716666667160000159e+01	1.000000000000000000e+00	1.630000000000000000e+02
2.719109712730000084e+01	0.000000000000000000e+00	1.530000000000000000e+02
2.721552758289999829e+01	0.000000000000000000e+00	1.220000000000000000e+02
2.723995803860000109e+01	0.000000000000000000e+00	1.450000000000000000e+02
2.726438849419999855e+01	1.000000000000000000e+00	1.530000000000000000e+02
2.728881894979999956e+01	0.000000000000000000e+00	1.490000000000000000e+02
2.731324940549999880e+01	0.000000000000000000e+00	1.280000000000000000e+02
2.733767986109999981e+01	0.000000000000000000e+00	1.180000000000000000e+02
2.736211031679999905e+01	1.000000000000000000e+00	1.680000000000000000e+02
2.738654077240000007e+01	2.000000000000000000e+00	1.520000000000000000e+02
2.741097122800000108e+01	1.000000000000000000e+00	1.330000000000000000e+02
2.743540168370000032e+01	0.000000000000000000e+00	1.360000000000000000e+02
2.745983213930000133e+01	0.000000000000000000e+00	1.400000000000000000e+02
2.748426259500000057e+01	1.000000000000000000e+00	1.290000000000000000e+02
2.750869305060000158e+01	1.000000000000000000e+00	1.310000000000000000e+02
2.753312350619999904e+01	0.000000000000000000e+00	1.570000000000000000e+02
2.755755396189999828e+01	2.000000000000000000e+00	1.480000000000000000e+02
2.758198441749999930e+01	0.000000000000000000e+00	1.410000000000000000e+02
2.760641487319999854e+01	0.000000000000000000e+00	1.330000000000000000e+02
2.763084532879999955e+01	0.000000000000000000e+00	1.280000000000000000e+02
2.765527578440000056e+01	1.000000000000000000e+00	1.260000000000000000e+02
2.767970624009999980e+01	1.000000000000000000e+00	1.310000000000000000e+02
2.770413669570000081e+01	0.000000000000000000e+00	1.290000000000000000e+02
2.772856715140000006e+01	0.000000000000000000e+00	1.200000000000000000e+02
2.775299760700000107e+01	1.000000000000000000e+00	1.340000000000000000e+02
2.777742806259999853e+01	1.000000000000000000e+00	1.000000000000000000e+02
2.780185851830000132e+01	1.000000000000000000e+00	1.180000000000000000e+02
2.782628897389999878e+01	1.000000000000000000e+00	1.410000000000000000e+02
2.785071942960000158e+01	0.000000000000000000e+00	1.220000000000000000e+02
2.787514988519999903e+01	0.000000000000000000e+00	1.150000000000000000e+02
2.789958034080000004e+01	0.000000000000000000e+00	1.350000000000000000e+02
2.792401079649999929e+01	0.000000000000000000e+00	1.190000000000000000e+02
2.794844125210000030e+01	0.000000000000000000e+00	1.270000000000000000e+02
2.797287170779999954e+01	0.000000000000000000e+00	1.310000000000000000e+02
2.799730216340000055e+01	0.000000000000000000e+00	1.350000000000000000e+02
2.802173261900000156e+01	0.000000000000000000e+00	1.260000000000000000e+02
2.804616307470000081e+01	1.000000000000000000e+00	9.800000000000000000e+01
2.807059353029999826e+01	0.000000000000000000e+00	1.080000000000000000e+02
2.809502398600000106e+01	1.000000000000000000e+00	1.420000000000000000e+02
2.811945444159999852e+01	0.000000000000000000e+00	1.350000000000000000e+02
2.814388489719999953e+01	0.000000000000000000e+00	1.350000000000000000e+02
2.816831535289999877e+01	0.000000000000000000e+00	1.120000000000000000e+02
2.819274580849999978e+01	1.000000000000000000e+00	1.150000000000000000e+02
2.821717626419999903e+01	0.000000000000000000e+00	1.040000000000000000e+02
2.824160671980000004e+01	0.000000000000000000e+00	1.270000000000000000e+02
2.826603717540000105e+01	0.000000000000000000e+00	1.000000000000000000e+02
2.829046763110000029e+01	0.000000000000000000e+00	1.080000000000000000e+02
2.831489808670000130e+01	2.000000000000000000e+00	1.270000000000000000e+02
2.833932854240000054e+01	0.000000000000000000e+00	9.300000000000000000e+01
2.836375899800000155e+01	0.000000000000000000e+00	1.020000000000000000e+02
2.838818945359999901e+01	0.000000000000000000e+00	1.070000000000000000e+02
2.841261990929999826e+01	0.000000000000000000e+00	1.210000000000000000e+02
2.843705036489999927e+01	0.000000000000000000e+00	1.060000000000000000e+02
2.846148082059999851e+01	2.000000000000000000e+00	1.030000000000000000e+02
2.848591127619999952e+01	0.000000000000000000e+00	1.000000000000000000e+02
2.851034173180000053e+01	0.000000000000000000e+00	8.700000000000000000e+01
2.853477218749999977e+01	2.000000000000000000e+00	1.140000000000000000e+02
2.855920264310000078e+01	0.000000000000000000e+00	1.020000000000000000e+02
2.858363309880000003e+01	0.000000000000000000e+00	1.210000000000000000e+02
2.860806355440000104e+01	1.000000000000000000e+00	1.170000000000000000e+02
2.863249400999999850e+01	1.000000000000000000e+00	1.200000000000000000e+02
2.865692446570000129e+01	1.000000000000000000e+00	1.200000000000000000e+02
2.868135492129999875e+01	2.000000000000000000e+00	9.900000000000000000e+01
2.870578537700000155e+01	0.000000000000000000e+00	1.120000000000000000e+02
2.873021583259999900e+01	0.000000000000000000e+00	9.700000000000000000e+01
2.875464628820000001e+01	1.000000000000000000e+00	1.110000000000000000e+02
2.877907674389999926e+01	0.000000000000000000e+00	1.050000000000000000e+02
2.880350719950000027e+01	0.000000000000000000e+00	1.070000000000000000e+02
2.882793765519999951e+01	0.000000000000000000e+00	9.600000000000000000e+01
2.885236811080000052e+01	0.000000000000000000e+00	1.050000000000000000e+02
2.887679856640000153e+01	0.000000000000000000e+00	1.020000000000000000e+02
2.890122902210000078e+01	0.000000000000000000e+00	1.150000000000000000e+02
2.892565947769999823e+01	1.000000000000000000e+00	8.300000000000000000e+01
2.895008993340000103e+01	0.000000000000000000e+00	1.000000000000000000e+02
2.897452038899999849e+01	1.000000000000000000e+00	1.000000000000000000e+02
2.899895084459999950e+01	0.000000000000000000e+00	9.800000000000000000e+01
2.902338130029999874e+01	1.000000000000000000e+00	1.070000000000000000e+02
2.904781175589999975e+01	0.000000000000000000e+00	9.600000000000000000e+01
2.907224221159999900e+01	0.000000000000000000e+00	1.080000000000000000e+02
2.909667266720000001e+01	0.000000000000000000e+00	8.000000000000000000e+01
2.912110312280000102e+01	0.000000000000000000e+00	9.400000000000000000e+01
2.914553357850000026e+01	0.000000000000000000e+00	8.600000000000000000e+01
2.916996403410000127e+01	0.000000000000000000e+00	8.900000000000000000e+01
2.919439448980000051e+01	0.000000000000000000e+00	8.300000000000000000e+01
2.921882494540000152e+01	0.000000000000000000e+00	9.200000000000000000e+01
2.924325540099999898e+01	0.000000000000000000e+00	9.300000000000000000e+01
2.926768585669999823e+01	0.000000000000000000e+00	9.000000000000000000e+01
2.929211631229999924e+01	0.000000000000000000e+00	9.100000000000000000e+01
2.931654676799999848e+01	0.000000000000000000e+00	9.100000000000000000e+01
2.934097722359999949e+01	2.000000000000000000e+00	9.100000000000000000e+01
2.936540767920000050e+01	0.000000000000000000e+00	8.600000000000000000e+01
2.938983813489999974e+01	0.000000000000000000e+00	8.400000000000000000e+01
2.941426859050000076e+01	1.000000000000000000e+00	7.500000000000000000e+01
2.943869904610000177e+01	2.000000000000000000e+00	9.500000000000000000e+01
2.946312950180000101e+01	0.000000000000000000e+00	8.700000000000000000e+01
2.948755995739999847e+01	1.000000000000000000e+00	8.900000000000000000e+01
2.951199041310000126e+01	1.000000000000000000e+00	8.800000000000000000e+01
2.953642086869999872e+01	0.000000000000000000e+00	6.400000000000000000e+01
2.956085132429999973e+01	0.000000000000000000e+00	9.100000000000000000e+01
2.958528177999999897e+01	0.000000000000000000e+00	8.100000000000000000e+01
2.960971223559999999e+01	0.000000000000000000e+00	9.400000000000000000e+01
2.963414269129999923e+01	0.000000000000000000e+00	8.500000000000000000e+01
2.965857314690000024e+01	2.000000000000000000e+00	7.800000000000000000e+01
2.968300360250000125e+01	0.000000000000000000e+00	8.500000000000000000e+01
2.970743405820000049e+01	0.000000000000000000e+00	8.300000000000000000e+01
2.973186451380000150e+01	0.000000000000000000e+00	6.400000000000000000e+01
2.975629496950000075e+01	0.000000000000000000e+00	6.700000000000000000e+01
2.978072542510000176e+01	1.000000000000000000e+00	8.500000000000000000e+01
2.980515588069999922e+01	0.000000000000000000e+00	7.100000000000000000e+01
2.982958633639999846e+01	0.000000000000000000e+00	6.400000000000000000e+01
2.985401679199999947e+01	0.000000000000000000e+00	8.200000000000000000e+01
2.987844724769999871e+01	3.000000000000000000e+00	7.100000000000000000e+01
2.990287770329999972e+01	0.000000000000000000e+00	9.000000000000000000e+01
2.992730815890000073e+01	2.000000000000000000e+00	7.000000000000000000e+01
2.995173861459999998e+01	1.000000000000000000e+00	8.600000000000000000e+01
2.997616907020000099e+01	0.000000000000000000e+00	7.800000000000000000e+01
3.000059952590000023e+01	0.000000000000000000e+00	8.200000000000000000e+01
3.002502998150000124e+01	2.000000000000000000e+00	8.800000000000000000e+01
3.004946043709999870e+01	0.000000000000000000e+00	9.800000000000000000e+01
3.007389089280000150e+01	0.000000000000000000e+00	7.500000000000000000e+01
3.009832134839999895e+01	1.000000000000000000e+00	5.500000000000000000e+01
3.012275180410000175e+01	0.000000000000000000e+00	7.800000000000000000e+01
3.014718225969999921e+01	0.000000000000000000e+00	7.400000000000000000e+01
3.017161271530000022e+01	0.000000000000000000e+00	7.800000000000000000e+01
3.019604317099999946e+01	0.000000000000000000e+00	7.100000000000000000e+01
