time	IRF	sim
21.4988009632	2.0	1197.0
21.5232314188	2.0	1131.0
21.5476618744	3.0	1146.0
21.5720923301	0.0	1147.0
21.5965227857	0.0	1103.0
21.6209532414	0.0	1061.0
21.645383697	0.0	1089.0
21.6698141526	2.0	1184.0
21.6942446083	1.0	1091.0
21.7186750639	1.0	1033.0
21.7431055196	0.0	1039.0
21.7675359752	3.0	1024.0
21.7919664308	0.0	1075.0
21.8163968865	0.0	1063.0
21.8408273421	1.0	1038.0
21.8652577978	1.0	1050.0
21.8896882534	1.0	1076.0
21.914118709	0.0	1033.0
21.9385491647	0.0	1078.0
21.9629796203	2.0	1071.0
21.987410076	1.0	1052.0
22.0118405316	0.0	1058.0
22.0362709872	2.0	1035.0
22.0607014429	0.0	1014.0
22.0851318985	0.0	986.0
22.1095623542	0.0	992.0
22.1339928098	2.0	1052.0
22.1584232654	1.0	1002.0
22.1828537211	1.0	980.0
22.2072841767	2.0	992.0
22.2317146324	3.0	983.0
22.256145088	2.0	984.0
22.2805755436	0.0	977.0
22.3050059993	2.0	973.0
22.3294364549	2.0	1013.0
22.3538669106	1.0	985.0
22.3782973662	0.0	929.0
22.4027278218	1.0	923.0
22.4271582775	0.0	940.0
22.4515887331	1.0	961.0
22.4760191888	1.0	985.0
22.5004496444	0.0	938.0
22.5248801	1.0	934.0
22.5493105557	2.0	944.0
22.5737410113	1.0	905.0
22.598171467	2.0	893.0
22.6226019226	0.0	904.0
22.6470323782	1.0	899.0
22.6714628339	0.0	921.0
22.6958932895	1.0	887.0
22.7203237452	0.0	959.0
22.7447542008	1.0	883.0
22.7691846564	0.0	951.0
22.7936151121	1.0	886.0
22.8180455677	0.0	844.0
22.8424760234	1.0	923.0
22.866906479	1.0	871.0
22.8913369346	0.0	879.0
22.9157673903	1.0	859.0
22.9401978459	0.0	839.0
22.9646283016	2.0	839.0
22.9890587572	1.0	868.0
23.0134892128	0.0	850.0
23.0379196685	1.0	831.0
23.0623501241	2.0	854.0
23.0867805798	1.0	773.0
23.1112110354	1.0	836.0
23.135641491	1.0	817.0
23.1600719467	0.0	861.0
23.1845024023	1.0	780.0
23.208932858	1.0	838.0
23.2333633136	1.0	785.0
23.2577937692	2.0	786.0
23.2822242249	0.0	801.0
23.3066546805	1.0	811.0
23.3310851362	0.0	817.0
23.3555155918	2.0	793.0
23.3799460474	1.0	800.0
23.4043765031	1.0	786.0
23.4288069587	0.0	779.0
23.4532374144	1.0	769.0
